o_iso,d_iso,year,Construction,Creative Industries,Environmental Technology,Financial Services,Industrial,Physical Sciences,Professional Services,Consumer Goods,Energy,"Food, Beverages & Tobacco",ICT & Electronics,Life sciences,Retail Trade,Tourism,Transport Equipment,"Transportation, Warehousing & Storage","Wood, Apparel & Related Products"
AUT,SRB,2011,0,0,7,3,0,0,1,0,0,2,1,0,0,5,0,0,0
AUT,SRB,2004,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,SRB,2006,0,0,0,11,0,0,0,0,0,1,2,0,0,0,0,0,0
AUT,SRB,2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AUT,SYR,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AUT,THA,2018,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
AUT,THA,2014,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
AUT,THA,2016,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
AUT,THA,2010,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
AUT,THA,2009,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
AUT,THA,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
AUT,THA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
AUT,TUN,2008,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,TUN,2005,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
AUT,TUN,2014,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0
AUT,TUN,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AUT,TUN,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
AUT,TUR,2007,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,TUR,2008,1,0,0,2,1,0,1,0,116,0,0,0,14,0,0,0,1
AUT,TUR,2013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
AUT,TUR,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,29
AUT,TUR,2018,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,4,0
AUT,TUR,2012,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
AUT,TUR,2009,0,0,0,1,0,0,0,0,50,1,0,0,3,0,0,0,0
AUT,TUR,2010,0,0,0,2,0,0,0,0,2,0,0,0,6,0,0,0,0
AUT,TUR,2011,0,0,0,0,1,0,1,0,89,0,0,0,3,0,1,0,0
AUT,TUR,2016,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
AUT,TUR,2015,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,3,0
AUT,TUR,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
AUT,TUR,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AUT,TUR,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
AUT,TWN,2013,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
AUT,TWN,2003,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0
AUT,TWN,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AUT,TWN,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
AUT,TWN,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AUT,TZA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
AUT,UGA,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AUT,UKR,2006,39,0,0,9,0,0,0,0,0,0,0,0,3,4,0,4,1
AUT,UKR,2007,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0
AUT,UKR,2008,142,1,1,3,1,0,4,0,0,2,0,0,0,12,0,1,0
AUT,UKR,2011,28,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AUT,UKR,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,UKR,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,UKR,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,UKR,2005,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,9,0
AUT,UKR,2013,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4
AUT,UKR,2003,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0
AUT,UKR,2004,0,0,0,6,0,0,0,0,0,1,0,0,6,0,0,0,0
AUT,UKR,2017,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
AUT,UKR,2010,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0
AUT,UKR,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AUT,USA,2004,5,0,0,1,0,0,0,3,0,0,9,1,0,0,0,0,0
AUT,USA,2006,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AUT,USA,2011,6,0,4,0,1,2,0,3,0,2,1,0,0,0,5,0,2
AUT,USA,2003,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0
AUT,USA,2009,0,0,0,0,1,0,0,2,0,0,1,0,3,0,2,10,0
AUT,USA,2010,0,0,65,0,3,0,0,3,0,2,0,5,3,0,4,0,3
AUT,USA,2012,0,0,0,0,7,4,0,2,68,4,1,0,5,0,6,4,1
AUT,USA,2014,0,1,3,2,6,0,0,1,1,5,2,4,0,0,2,5,0
AUT,USA,2016,0,0,1,0,1,0,0,3,0,4,1,1,0,0,7,0,24
AUT,USA,2017,0,0,0,0,8,0,0,1,0,0,1,4,0,0,1,3,53
AUT,USA,2018,0,1,0,0,17,0,1,2,0,0,1,0,0,0,0,4,0
AUT,USA,2013,0,1,0,0,8,57,0,0,0,4,1,0,5,0,4,0,0
AUT,USA,2015,0,2,3,0,0,0,0,0,0,0,53,1,5,0,0,2,0
AUT,USA,2005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AUT,USA,2007,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0
AUT,USA,2008,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0
AUT,UZB,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,UZB,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,UZB,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AUT,UZB,2009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
AUT,UZB,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AUT,VNM,2013,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,8,0
AUT,VNM,2018,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
AUT,VNM,2004,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AUT,VNM,2012,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
AUT,VNM,2015,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
AUT,VNM,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AUT,YEM,2005,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
AUT,ZAF,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AUT,ZAF,2010,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AUT,ZAF,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,ZAF,2005,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
AUT,ZAF,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AUT,ZAF,2018,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
AUT,ZAF,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0
AUT,ZAF,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AUT,ZWE,2012,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
BEL,AGO,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BEL,AGO,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
BEL,ALB,2012,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BEL,AND,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,ARE,2014,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BEL,ARE,2011,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
BEL,ARE,2008,0,1,62,2,0,0,0,0,0,0,0,0,0,42,0,0,0
BEL,ARE,2005,0,0,0,2,0,0,1,0,0,0,0,0,0,14,0,0,0
BEL,ARE,2006,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0
BEL,ARE,2007,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0
BEL,ARE,2009,0,0,0,1,0,0,1,0,0,0,0,0,0,14,0,0,0
BEL,ARE,2013,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0
BEL,ARE,2004,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
BEL,ARE,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0
BEL,ARE,2016,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0
BEL,ARE,2017,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
BEL,ARE,2018,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
BEL,ARE,2003,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
BEL,ARG,2003,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,ARG,2018,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,ARG,2008,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
BEL,ARG,2004,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BEL,ARG,2011,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
BEL,ARG,2014,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0
BEL,ARG,2016,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
BEL,ARG,2007,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BEL,ARG,2015,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
BEL,AUS,2008,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,AUS,2015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BEL,AUS,2012,0,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0
BEL,AUS,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BEL,AUS,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,AUS,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BEL,AUS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BEL,AZE,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,AZE,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
BEL,BHR,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BHR,2006,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BHR,2005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BHR,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,BIH,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BIH,2014,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BIH,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BLR,2017,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BLR,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
BEL,BRA,2011,0,0,1,0,0,0,0,0,0,14,4,0,0,0,0,0,0
BEL,BRA,2009,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0
BEL,BRA,2013,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0
BEL,BRA,2015,0,0,0,0,0,6,0,0,0,9,2,0,0,0,0,8,0
BEL,BRA,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BEL,BRA,2008,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0
BEL,BRA,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,BRA,2004,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
BEL,BRA,2006,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BRA,2017,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
BEL,BRA,2003,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
BEL,BRA,2007,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
BEL,BRA,2012,0,0,0,0,0,6,4,0,0,0,0,0,0,0,2,0,0
BEL,BRA,2018,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
BEL,BWA,2008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,BWA,2004,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
BEL,BWA,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,BWA,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,CAN,2003,2,0,0,1,0,24,0,0,0,0,0,2,0,0,0,0,0
BEL,CAN,2007,0,3,0,0,0,0,1,0,0,4,0,0,0,14,2,0,0
BEL,CAN,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
BEL,CAN,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CAN,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CAN,2018,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BEL,CAN,2010,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BEL,CAN,2009,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0
BEL,CAN,2005,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BEL,CAN,2016,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
BEL,CAN,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BEL,CAN,2004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0
BEL,CAN,2006,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
BEL,CAN,2011,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BEL,CAN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BEL,CHE,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHE,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
BEL,CHE,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHE,2016,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,CHE,2005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHE,2006,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,CHE,2008,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHE,2011,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHE,2015,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BEL,CHE,2010,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
BEL,CHE,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BEL,CHE,2003,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
BEL,CHL,2013,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,7,0
BEL,CHL,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHL,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BEL,CHL,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CHL,2016,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
BEL,CHL,2015,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BEL,CHL,2017,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BEL,CHN,2005,1,0,0,0,1,5,0,0,0,5,3,0,0,0,0,0,0
BEL,CHN,2007,0,0,15,6,2,23,0,1,0,3,0,2,2,0,2,6,0
BEL,CHN,2008,0,2,32,13,0,0,0,0,0,10,7,0,2,0,4,0,0
BEL,CHN,2004,0,0,7,14,1,0,9,0,0,0,0,0,0,0,0,0,0
BEL,CHN,2010,0,0,2,0,7,8,0,0,0,18,5,7,0,0,13,0,0
BEL,CHN,2016,0,0,9,0,3,14,0,0,0,0,11,0,4,0,0,0,0
BEL,CHN,2003,0,0,0,7,1,17,2,0,0,0,5,0,4,0,2,0,0
BEL,CHN,2006,0,0,0,14,7,25,0,0,0,0,0,2,4,0,0,6,0
BEL,CHN,2009,0,0,0,1,7,0,0,0,0,12,0,0,0,0,0,12,3
BEL,CHN,2011,0,0,0,0,0,13,0,0,0,3,0,1,6,0,11,6,0
BEL,CHN,2013,0,0,0,0,1,30,0,0,0,6,0,1,2,0,4,0,8
BEL,CHN,2014,0,0,0,0,8,1,0,0,0,2,3,0,2,0,0,0,0
BEL,CHN,2017,0,0,0,0,0,0,0,0,0,9,1,0,2,0,0,0,0
BEL,CHN,2018,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0
BEL,CHN,2015,0,0,0,0,4,6,0,0,0,0,8,0,4,0,0,0,0
BEL,CHN,2012,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
BEL,CIV,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,CIV,2017,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BEL,CIV,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
BEL,CIV,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
BEL,COL,2013,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,COL,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,COL,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,COL,2010,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BEL,COL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
BEL,CRI,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,CRI,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BEL,CRI,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BEL,DZA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,DZA,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,DZA,2008,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BEL,DZA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BEL,DZA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BEL,EGY,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,EGY,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,ETH,2017,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
BEL,GAB,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BEL,GEO,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
BEL,GHA,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,GHA,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,GHA,2016,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
BEL,GIN,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
BEL,HKG,2004,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
BEL,HKG,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BEL,HKG,2009,0,0,4,0,0,1,1,0,0,4,0,0,0,1,0,0,0
BEL,HKG,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,HKG,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,HKG,2011,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,6,0
BEL,HKG,2014,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
BEL,HKG,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BEL,HKG,2016,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BEL,HKG,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BEL,HKG,2013,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
BEL,HND,2018,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
BEL,IDN,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,IDN,2009,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,IDN,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,IDN,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,IDN,2011,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
BEL,IND,2006,1,0,0,4,0,2,0,0,0,0,0,4,0,0,0,1,3
BEL,IND,2011,1,0,0,4,0,0,0,2,0,0,2,0,0,0,1,20,0
BEL,IND,2010,0,0,13,8,0,2,0,2,0,0,2,0,2,0,0,1,0
BEL,IND,2018,0,0,0,0,4,2,0,1,0,1,0,0,0,0,0,0,0
BEL,IND,2007,0,1,19,1,0,1,0,0,0,0,1,0,0,0,0,0,0
BEL,IND,2008,0,1,0,11,0,1,0,0,0,2,0,0,1,0,15,0,0
BEL,IND,2009,0,1,24,21,0,2,0,0,0,0,0,0,0,0,0,0,0
BEL,IND,2015,0,0,0,0,0,0,0,0,15,0,0,2,0,0,1,2,0
BEL,IND,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,IND,2004,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,0,0
BEL,IND,2013,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0
BEL,IND,2014,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,6,0
BEL,IND,2016,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0
BEL,IND,2003,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
BEL,IND,2012,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,12,0
BEL,IND,2017,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
BEL,IRN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,IRN,2016,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0
BEL,IRN,2017,0,0,0,0,0,3,0,0,92,0,0,0,0,0,0,0,0
BEL,ISR,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,ISR,2006,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BEL,ISR,2003,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BEL,JPN,2008,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,JPN,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BEL,JPN,2013,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
BEL,JPN,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BEL,JPN,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
BEL,JPN,2015,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0
BEL,JPN,2017,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
BEL,JPN,2018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BEL,JPN,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BEL,JPN,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BEL,JPN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BEL,KAZ,2008,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
BEL,KEN,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,KEN,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,KEN,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,KEN,2018,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
BEL,KHM,2013,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,KHM,2009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
BEL,KOR,2014,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
BEL,KOR,2006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,KOR,2008,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
BEL,KOR,2009,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
BEL,KOR,2010,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
BEL,KOR,2011,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
BEL,KOR,2012,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
BEL,KOR,2016,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0
BEL,KOR,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BEL,KOR,2005,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
BEL,KOR,2013,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0
BEL,KOR,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BEL,LBN,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BEL,LIE,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BEL,MAC,2011,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BEL,MAC,2014,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BEL,MAR,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,MAR,2018,0,0,0,0,3,0,0,0,0,1,0,0,0,10,0,0,0
BEL,MAR,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
BEL,MAR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BEL,MCO,2007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,MEX,2015,1,0,0,0,1,0,0,0,0,25,0,0,0,0,3,0,0
BEL,MEX,2008,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
